source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task,rev_task,Ad_Rob_Imp,Res_Decon,Direct_App
Web of Science,WOS:001706517700001,10.1016/j.compositesb.2026.113418,Article,Processing parameter optimization for Carbon Fibre-Reinforced Plastics (CFRPs) using Wet Compression Molding (WCM)-A statistical approach,"Sears, Jennifer; Ayatollahi, Saboora; Meirson, Gleb; Johrendt, Jennifer; Hrymak, Andrew",2026,,"author_keywords=['Wet Compression Molding (WCM)', 'Carbon Fibre-Reinforced Polymers (CFRPs)', 'Processing parameter optimization', 'Predictive modeling']",,COMPOSITES PART B-ENGINEERING,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001706589600001,10.1007/s12140-026-09475-5,Article,Debunking Misconceptions and Dissecting Key Narratives Vis-a-vis Beijing-Islamabad Relations,"Abbas, Ali; Nisar, Rana Danish; Xi, Laiwang",2026,,"author_keywords=['Pakistan-China relations', 'Assemblage theory', 'CPEC', 'Geo-economics', 'Debt trap narrative', 'Sovereignty', 'Geostrategic']",,EAST ASIA,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001703921700001,10.1002/puh2.70204,Review,Repositioning Global Health: Decolonising Narratives and Practice in the African Context,"Sarfo, Michael; Owusuaa, Ruth",2026,,"author_keywords=['Africa', 'decolonisation', 'global health']",,PUBLIC HEALTH CHALLENGES,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001701227700001,10.3390/f17020235,Article,From Digital Motion Capture to Human-Friendly Forestry Machines: A Digital Human Modeling Framework-Case Study in Design and Prototyping of Forestry Machines,"Rohrich, Martin; Abramuszkinova Pavlikova, Eva; Ulrich, Radomir",2026,,"author_keywords=['motion capture', 'human kinematics', 'musculoskeletal disorders', 'digital ergonomics', 'risk assessment', 'digital human modeling', 'human digital twin', 'machinery design in forestry']",,FORESTS,,wos_dec_rob,wos_dec_rob,1,1,1
Web of Science,WOS:001701366400006,10.1515/kant-2025-2030,Article,Saving Metaphysics: Kant and the Berlin Academy's Reception of Critical Philosophy,"Prunea-Bretonnet, Tinca",2025,,"author_keywords=['metaphysics', 'eclectic method', 'Kant', 'Berlin Academy', 'Merian', 'Ancillon']",,KANT-STUDIEN,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001702875300001,10.1016/j.jmsy.2026.02.009,Article,Neural-symbolic reasoning for end-of-life product identification in robot-assisted disassembly,"Fang, Yilin; Tan, Muyao; Chen, Junyufeng; Li, Zhiyao; Gui, Ling",2026,,"author_keywords=['Robot-assisted disassembly system', 'Autonomous disassembly', 'End-of-life product', 'Product identification']",,JOURNAL OF MANUFACTURING SYSTEMS,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001697776300001,10.1177/14705931261428724,Article,Makeshifting matters: How consumer informal production reconfigures consumption practice,"Ferreira, Marcia Christina; Scaraboto, Daiane; Figueiredo, Bernardo; Dallolio, Adriana Schneider; Brito, Eliane Pereira Zamith",2026,,"author_keywords=['consumer informal production', 'makeshifting', 'gambiarra', 'practice theory', 'practice reconfiguration', 'consumption democratization', 'ingenuity', 'resourcefulness']",,MARKETING THEORY,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001699735600001,10.3390/automation7010020,Article,Digital Twin with Model Predictive Control for Screw Unfastening by Robots,"Gbadebo, Adeyemisi; Altumi, Faraj; Liang, Chaozhi; Pham, D. T.",2026,,"author_keywords=['digital twin', 'MPC', 'model predictive control', 'robotic disassembly', 'autonomous remanufacturing', 'cyber-physical systems']",,AUTOMATION,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001696974000004,10.29227/IM-2025-02-02-003,Article,Monitoring the Vibration of Screening Frames Used in the Construction Industry,"Hrabovsky, Leopold; Pravda, Stepan; Sedenka, David",2025,,"author_keywords=['construction debris', 'vibratory sorter', 'rubber spring', 'vibration', 'effective velocity value']",,INZYNIERIA MINERALNA-JOURNAL OF THE POLISH MINERAL ENGINEERING SOCIETY,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001694756600001,10.1016/j.rcim.2026.103270,Article,Robotic system for automated disassembly of electronic waste: Vision-based peg-in-hole for recessed screws,"Ricardo, Frank A.; Granados, Unai; Igah, Charles; Iparraguirre, Olatz; Borro, Diego",2026,,"author_keywords=['Robotic disassembly', 'Peg-in-hole', 'Electronic waste', 'Machine vision', 'Active vision']",,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001689546200001,10.1016/j.asoc.2026.114781,Article,ODPL: An objective-driven decomposed policy learning framework for urban autonomous driving control,"Bi, Lizhi; Shuai, Bin; Liu, Zhanru; Sun, Yichen; Yang, Feiyu",2026,,"author_keywords=['Autonomous driving', 'Deep reinforcement learning', 'Objective-driven learning', 'Task decomposition', 'Delay-aware control']",,APPLIED SOFT COMPUTING,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001687959900001,10.3390/buildings16030659,Article,A Simulation-Based Framework for Optimal Force Determination in Construction Robotics: A Case Study of Aluminum Formwork Removal,"Kim, Jaemin; Yu, Taekyoung; Lee, Mideum; Kim, Jiyeon; Lee, Seulki; Yu, Jungho",2026,,"author_keywords=['construction robotics', 'aluminum formwork dismantling', 'force optimization', 'energy-saving']",,BUILDINGS,,wos_dec_rob,wos_dec_rob,1,1,1
Web of Science,WOS:001686626300001,10.1080/09589236.2026.2630266,Article,"Breaking boundaries, baring bodies: subversion in the works of Iranian feminist artists on Instagram","Hooman, Niloofar",2026,,"author_keywords=['Feminism', 'nudity', 'digital activism', 'platform feminism', 'bodily autonomy']",,JOURNAL OF GENDER STUDIES,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001680423400001,10.1016/j.eng.2025.08.025,Article,6G Space-Air-Ground Integrated Networks for Unmanned Operations: Closed-Loop Model and Task-Oriented Approach,"Fang, Xinran; Feng, Wei; Chen, Yunfei; Ge, Ning; Jin, Shi; Mao, Shiwen",2026,,"author_keywords=['Radio map', 'Sensing-communication-computing-control (SC3) loop', 'Space-air-ground integrated network', 'Sixth-generation (6G) communication', 'Task-oriented communication']",,ENGINEERING,,wos_dec_rob,wos_dec_rob,1,1,0
Web of Science,WOS:001679990600025,10.1126/sciadv.adz2458,Article,Self-reconfigurable robotic fish swarms: Collective achievement of diverse locomotion and challenging aquatic tasks,"Si, Bowen; Chang, Liyao; Li, Shuai; Ding, Zhenyu; Xie, Guangming",2026,,author_keywords=[],,SCIENCE ADVANCES,,wos_dec_rob,wos_dec_rob,1,0,0
Web of Science,WOS:001679154000001,10.3366/scot.2026.0576,Article,UNIVERSITIES IN SCOTLAND: THE SILENT COUP,"McAlpine, Robin",2026,,"author_keywords=['Scottish Higher Education', 'New Public Management', 'governance', 'marketisation', 'academic autonomy']",,SCOTTISH AFFAIRS,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001678166000001,10.1177/13505084261416192,Article,Techno-colonization of scholarly communication: A call to reclaim control,"Vidolov, Simeon; Klein, Stefan",2026,,"author_keywords=['algorithmic control', 'data extraction', 'active resistance', 'scholarly publishers', 'symbolic violence', 'techno-colonization']",,ORGANIZATION,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001677547000001,10.1016/j.wasman.2025.115302,Review,Electric Vehicle Batteries Recycling: A Review,"Esmaeilian, Behzad; Xiao, Yaohong; Goyal, Gagan K.; Zuo, Lei; Chen, Lei; Behdad, Sara",2026,,"author_keywords=['Electric vehicle batteries', 'Lithium-ion battery recycling', 'Pyrometallurgy', 'Hydrometallurgy', 'Robotics', 'Artificial intelligence', 'Circular economy']",,WASTE MANAGEMENT,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001672963300003,10.17533/udea.ef.360853,Article,Can the Sovereign be Touched (by Himself)? Power and the Haptic in Jacques Derrida,"Soto-Morera, Diego A.",2026,,"author_keywords=['touching', 'power', 'sovereignty', 'haptic', 'passivity', 'Derrida']",,ESTUDIOS DE FILOSOFIA,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001665284700035,10.1002/eng2.70533,Article,Development and Evaluation of an Augmented Reality-Assisted Human-Robot Collaboration,"Kipkemoi, Wesley; Byiringiro, Jean Bosco; Githu, Jackson Njiri",2025,,"author_keywords=['AR assisted integrated framework of autonomous disassembly system for industrial products', 'augmented reality (AR)', 'augmented reality aided object mapping for worker assistance/training in an industrial assembly context', 'human-robot collaboration (HRC)', 'robot motion planning', 'voice command interaction']",,ENGINEERING REPORTS,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001670415600001,10.3390/pr14020227,Article,Intelligent Disassembly System for PCB Components Integrating Multimodal Large Language Model and Multi-Agent Framework,"Wang, Li; Ouyang, Liu; Weng, Huiying; Chen, Xiang; Wang, Anna; Zhang, Kexin",2026,,"author_keywords=['waste printed circuit boards', 'waste of electrical and electronic equipment', 'automatic disassembly', 'multimodal large language model', 'multi-agent system']",,PROCESSES,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001670888300001,10.3390/buildings16020257,Article,"Toolpath-Driven Surface Articulation for Wax Formwork Technology in the Production of Thin-Shell, Robotic, CO<sub>2</sub>-Reduced Shotcrete Elements","Jonischkies, Sven; Mainka, Jeldrik; Kloft, Harald; Kumaravel, Bhavatarini; Sondergaard, Asbjorn; Martin, Falk; Hack, Norman",2026,,"author_keywords=['wax formwork technology', 'closed-loop material recycling', 'waste-free formwork', 'sustainable precast concrete production', 'robotic shotcreting', 'digital fabrication', 'parametric surface articulation', 'automated concrete precasting']",,BUILDINGS,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001670452500001,10.3390/pr14020365,Article,"Hierarchical Soft Actor-Critic Agent with Automatic Entropy, Twin Critics, and Curriculum Learning for the Autonomy of Rock-Breaking Machinery in Mining Comminution Processes","Gonzalez, Guillermo; Kern, John; Urrea, Claudio; Donoso, Luis",2026,,"author_keywords=['deep reinforcement learning', 'Soft Actor-Critic', 'hierarchical control', 'process optimization', 'mining process automation']",,PROCESSES,,wos_dec_rob,wos_dec_rob,1,1,1
Web of Science,WOS:001669352100001,10.1109/MITS.2025.3648006,Article,DDRAM: Dynamic Driving Risk Assessment Method Based on Predictable Multidimensional Kinematic Features,"Liu, Jianhang; Fan, Runda; Miao, Qinghai; Li, Shibao; Huang, Tingpei; Cao, Shaohua",2026,,"author_keywords=['Risk management', 'Predictive models', 'Trajectory', 'Vehicle dynamics', 'Digital twins', 'Adaptation models', 'Safety', 'Kinematics', 'Accuracy', 'Heuristic algorithms']",,IEEE INTELLIGENT TRANSPORTATION SYSTEMS MAGAZINE,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001668592900001,10.1080/13563467.2026.2619677,Article,"Strategic repoliticisation: inflation, blame, and the fracturing of democratic accountability in the United States","Wood, James D. G.",2026,,"author_keywords=['Politicisation', 'central bank independence', 'accountability', 'Federal Reserve', 'American Political Economy']",,NEW POLITICAL ECONOMY,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001663362600011,10.1109/TASE.2025.3645180,Article,Parallel Sampling Attention Model for Real-Time Robotic Disk Disassembly Planning,"Wei, Jiawei; Liu, Caitian; Jian, Yuyong; Chen, Xiong",2026,,"author_keywords=['Robots', 'Planning', 'Robot kinematics', 'Decoding', 'Real-time systems', 'Heuristic algorithms', 'Data centers', 'Service robots', 'Path planning', 'Optimization', 'Internet data center', 'path planning', 'real-time algorithm']",,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001664999600001,10.1093/ppmgov/gvaf027,Article,A model of bureaucratic capacities against democratic backsliding,"Cingolani, Luciana; Spanghero-Lotta, Gabriela",2026,,"author_keywords=['democratic backsliding', 'bureaucratic capacity', 'embedded autonomy', 'policy dismantling', 'politico-administrative relations']",,PERSPECTIVES ON PUBLIC MANAGEMENT AND GOVERNANCE,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001662974600006,10.1109/JIOT.2025.3626254,Article,Uncertainty-Aware Drone Swarm Disruption for Threat Mitigation,"Ullah, Noor; Djenouri, Youcef; Michalak, Tomasz; Nabil Belbachir, Ahmed; Srivastava, Gautam",2026,,"author_keywords=['Drones', 'Probabilistic logic', 'Uncertainty', 'Reliability', 'Autonomous aerial vehicles', 'Prevention and mitigation', 'Payloads', 'Jamming', 'Heuristic algorithms', 'Trajectory', 'Swarm disruption', 'threat mitigation', 'autonomous aerial vehicle (AAV)']",,IEEE INTERNET OF THINGS JOURNAL,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001663539400001,10.1109/TIE.2025.3634429,Article,Adaptive Deep Koopman Operators for Soft Robot Control: Application to Luban Lock Disassembly,"Yang, Yihe; Jiang, Yue; Cao, Wenyu; Li, Cong; Jiang, Wei; Mo, Hangjie; Li, Xiaojian; Xu, Xin; Zhang, Xinglong",2026,,"author_keywords=['Soft robotics', 'Adaptation models', 'Computational modeling', 'Load modeling', 'Eigenvalues and eigenfunctions', 'Aerospace electronics', 'Accuracy', 'Optimal control', 'Nonlinear dynamical systems', 'Vehicle dynamics', 'Data-driven', 'Koopman operator', 'optimal control', 'soft robot']",,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001661388500001,10.1007/s00170-026-17406-0,Article,Human-robot collaborative disassembly-sequence planning method for electric vehicle battery based on a knowledge graph,"Chen, Haoyi; Zhang, Xiufen",2026,,"author_keywords=['Electric vehicle battery (EVB)', 'Knowledge graph (KG)', 'Human-Robot collaborative disassembly sequence planning', 'Topological sorting', 'Entropy weighting method']",,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001661227900001,10.1016/j.optlaseng.2025.109587,Article,Application-driven multi-modal depth completion in fringe projection profilometry,"Balasubramaniam, Badrinath; Suresh, Vignesh; Cheng, Yang; Li, Jiaqiong; Li, Beiwen",2026,,"author_keywords=['Fringe projection profilometry', 'Deep learning', 'Synthetic data', 'Robotic automation', 'Industrial metrology', 'Depth completion', 'Multi-modal model']",,OPTICS AND LASERS IN ENGINEERING,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001657361200001,10.1093/jrs/feaf082,Article,Reproductive health injustice in internally displaced persons camps in Nigeria,"Oga, Jessica; Ekundayo, Vera; Aderibigbe, Titilayo",2026,,"author_keywords=['displacement', 'internally displaced persons', 'reproductive justice', 'reproductive injustice', 'sexual and reproductive health and rights']",,JOURNAL OF REFUGEE STUDIES,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001654797200001,10.21146/2072-0726-2025-18-3-88-100,Article,"Jacques Derrida as an anticorrelationist? ""Deconstructive materialism"" by Deborah Goldgaber","Devaykin, Igor A.",2025,,"author_keywords=['Deborah Goldgaber', 'Jacques Derrida', 'correlationism', 'deconstructive material-ism', 'arche-writing']",,FILOSOFSKII ZHURNAL,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001657504200001,10.3390/math14010004,Article,A Two-Stage High-Precision Recognition and Localization Framework for Key Components on Industrial PCBs,"Li, Wang; Liu, Ouyang; Weng, Huiying; Xiang, Chen; Wang, Anna; Zhang, Kexin",2025,,"author_keywords=['PCB component detection', 'YOLOv11', 'attention mechanisms', 'Bi-directional feature pyramid network', 'sub-pixel localization']",,MATHEMATICS,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001655599400007,10.25234/pv/36162,Article,THE RIGHT TO RESPECT FOR THE HOME IN THE CONTEXT OF ILLEGAL CONSTRUC-TIONS IN THE JURISPRUDENCE OF THE EUROPEAN COURT OF HUMAN RIGHTS AND THE CONSTITUTIONAL COURT OF THE REPUBLIC OF CROATIA,"Separovic, Miroslav",2025,,"author_keywords=['the right to respect for the home', 'autonomous concept', 'principle of proportionality', 'illegal construction']",,PRAVNI VJESNIK,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001651851000001,10.3389/feduc.2025.1682669,Article,"Education for Sustainable Development in authoritarian contexts-Lessons from policy, practice and lived experiences in Belarusian schools","Sposab, Kate; Rieckmann, Marco; Pozniak, Alexandra",2025,,"author_keywords=['Education for Sustainable Development (ESD)', 'sustainability education in authoritarian contexts', 'Belarusian schools', 'teacher and student perspectives', 'transformative learning', 'critical discourse analysis', 'pedagogical autonomy', 'bottom-up educational practices']",,FRONTIERS IN EDUCATION,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001650946500001,10.1177/17480485251405985,Article,Continuity and change in media and telecom concentration and regulation: Unpacking the complexity of the Mexican Case,"Gomez, Rodrigo",2026,,"author_keywords=['Media concentration', 'global media', 'telecommunications', 'regulation', 'network media economy', 'Mexico', 'media policies', 'market power']",,INTERNATIONAL COMMUNICATION GAZETTE,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001650248400001,10.3167/ghs.2025.180303,Article,"Early Marriage in Rural Zimbabwe Girls, Constrained Agency and Sociocultural Barriers","Ngidi, Ndumiso Daluxolo; Dube, Tsitsi",2025,,"author_keywords=['adolescent girls', 'Afro-feminist thought', 'agency', 'education', 'precarity', 'institutional betrayal', 'pregnancy', 'school']",,GIRLHOOD STUDIES-AN INTERDISCIPLINARY JOURNAL,,wos_dec_rob,wos_dec_rob,0,0,0
Web of Science,WOS:001649257700001,10.1016/j.cie.2025.111772,Article,Integration of compliant disassembly strategy and state recognition for robotic peg-hole disassembly,"Liu, Jiayi; Zhang, Xiaolong; Tu, Xiaofei; Xu, Wenjun; Zhou, Zude",2026,,"author_keywords=['Robotic disassembly', 'Deep reinforcement learning', 'State recognition', 'Compliant disassembly strategy']",,COMPUTERS & INDUSTRIAL ENGINEERING,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001648827200001,10.1016/j.robot.2025.105301,Article,Many-objective-optimized semi-automated robotic disassembly sequences,"Kiyokawa, Takuya; Harada, Kensuke; Wan, Weiwei; Ishikura, Tomoki; Miyaji, Naoya; Matsuda, Genichiro",2026,,"author_keywords=['Robotic disassembly', 'Disassembly sequence', 'Many-objective optimization', 'NSGA-III']",,ROBOTICS AND AUTONOMOUS SYSTEMS,,wos_dec_rob,wos_dec_rob,1,0,1
Web of Science,WOS:001647445900001,10.3390/robotics14120184,Article,MultiPhysio-HRC: A Multimodal Physiological Signals Dataset for Industrial Human-Robot Collaboration,"Bussolan, Andrea; Baraldo, Stefano; Avram, Oliver; Urcola, Pablo; Montesano, Luis; Gambardella, Luca Maria; Valente, Anna",2025,,"author_keywords=['human-robot collaboration (HRC)', 'physiological signal processing', 'mental state recognition', 'multimodal dataset', 'affective computing']",,ROBOTICS,,wos_dec_rob,wos_dec_rob,0,0,0
